price,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,maximum_nights_avg_ntm,availability_60,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_rating,review_scores_checkin,review_scores_location,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_host_verif,num_amenities,is_private_bath,room_type2,host_years,last_review_date,region,num_proximity,local_host
220,38846912,19702438,100,89,1,1,1,33.99451,-118.43789,1,3,3,2,7,7,18,306,39,4,96,10,10,0,0,0,3.47,4,48,0,4,6.293150685,0.120547945,Westside,1600,1
115,38849403,147398503,99,98,0,69,1,34.01483,-118.49149,1,1,1,31,365,365,37,342,2,0,90,10,6,1,1,0,0.26,7,17,0,4,3.252054795,0.334246575,Westside,1214,0
375,38849505,3405873,90,74,0,1,1,34.10494,-118.6269,3,3,3,2,365,365,0,10,11,4,100,10,10,0,0,0,1.04,6,37,0,4,8.238356164,0.147945205,Santa Monica Mountains,83,1
175,38850877,7168079,100,84,1,1,1,34.0419,-118.25045,1,1,1,30,1125,1125,3,122,51,0,100,10,10,0,0,0,4.12,8,30,0,4,7.405479452,0.232876712,Central L.A.,1068,1
132,38851288,13838381,0,0,0,0,1,34.06797,-118.35645,2,2,4,30,1125,1125,0,0,3,0,80,9,10,1,0,0,0.24,5,20,0,4,6.64109589,1.084931507,Central L.A.,1578,0
60,38852031,54114201,100,100,0,1,0,33.96163,-118.30546,1,1,0,30,30,1125,44,164,3,0,100,10,9,0,0,0,0.24,5,30,0,4,4.868852459,0.336986301,South L.A.,133,1
178,38873385,55211468,100,100,1,11,1,34.01605,-118.49757,1,0,1,1,1125,1125,57,362,70,2,97,10,10,1,0,0,5.63,7,26,0,4,4.844262295,0.161643836,Westside,924,0
145,38876025,126364635,33,100,0,4,1,34.10173,-118.31537,1,1,4,30,65,65,40,70,8,0,83,9,9,1,0,0,0.63,7,29,0,4,3.6,0.767759563,Central L.A.,2005,0
60,38877348,49907537,100,100,0,2,1,34.06267,-118.27838,1,1,1,30,90,1125,52,82,2,0,90,10,10,1,1,0,0.26,7,22,0,2,4.991803279,0.690410959,Central L.A.,1741,1
233,38878338,91560284,100,98,0,1,1,34.06609,-118.2781,2,4,5,2,1125,1125,40,70,16,2,86,10,10,1,0,0,1.87,5,22,0,4,4.252054795,0.084931507,Central L.A.,1644,1
132,38880647,147705183,98,99,1,3,1,34.04377,-118.25496,1,1,1,3,90,1125,18,18,38,0,98,9,10,1,0,0,3.47,8,51,0,4,3.246575342,0.189041096,Central L.A.,1129,1
45,38883310,234586421,0,100,0,0,1,34.03374,-118.34841,1,0,1,30,1125,1125,0,0,2,0,60,8,6,1,0,0,0.17,6,13,0,4,1.882513661,1.068493151,South L.A.,658,1
314,38884970,263145092,100,98,1,4,0,34.03248,-118.72374,1,1,1,2,1125,1125,25,145,42,4,98,10,10,1,0,0,3.34,3,16,0,4,1.509589041,0.153424658,Santa Monica Mountains,45,1
73,38901190,112952162,100,87,1,50,1,34.10276,-118.34582,1,0,1,31,1125,1125,0,109,5,0,92,9,10,1,1,0,0.41,6,28,0,4,3.833333333,0.646575342,Central L.A.,2133,1
50,38906102,7085117,0,100,0,1,1,34.09456,-118.30035,1,1,1,30,1125,1125,0,0,4,0,60,7,8,1,1,0,0.34,8,16,0,2,7.416438356,1.076712329,Central L.A.,1682,0
182,38906294,297971814,100,93,1,0,0,33.99033,-118.3364,2,2,4,30,1125,1125,60,365,14,0,96,10,10,0,0,0,1.17,2,34,0,4,1.161643836,0.232876712,South L.A.,308,1
135,38907141,2825358,0,0,0,2,1,33.99548,-118.47194,1,1,1,3,28,28,0,111,22,0,99,10,10,0,0,0,1.82,4,36,0,4,8.389041096,0.257534247,Westside,1887,1
130,38908322,224043292,97,98,0,4,1,34.10304,-118.31219,1,0,3,1,1125,1125,0,0,21,0,96,9,10,0,0,0,1.67,6,14,0,4,2.054794521,0.476712329,Central L.A.,1890,1
135,38909783,5676100,100,20,0,2,1,34.06328,-118.35452,1,1,1,30,1125,1125,29,148,1,0,100,10,10,0,0,0,0.08,8,20,0,4,7.654794521,1.087671233,Central L.A.,1407,1
109,38912121,39200041,100,100,1,2,0,34.06813,-118.28859,1,1,2,4,90,90,44,248,28,1,96,10,10,0,0,0,2.49,3,30,0,4,5.339726027,0.112328767,Central L.A.,1498,1
73,38927117,112952162,100,87,1,50,1,34.10279,-118.34656,1,0,1,31,1125,1125,41,161,5,0,100,10,10,1,1,0,0.41,6,30,0,4,3.833333333,0.616438356,Central L.A.,2141,1
75,38930490,12007401,0,40,0,0,0,34.04537,-118.45271,1.5,1,1,4,15,1125,0,0,3,0,93,10,10,0,0,0,0.28,4,33,0,4,6.795081967,0.765027322,Westside,951,0
700,38930859,335352,100,100,1,0,1,34.07352,-118.60188,2.5,3,3,14,60,1071.4,0,128,3,0,100,9,9,0,0,0,0.31,6,24,0,4,9.885245902,0.841530055,Santa Monica Mountains,101,0
395,38933141,298193158,100,100,0,0,0,34.11086,-118.32429,3,2,3,2,1125,1125,0,46,2,0,100,10,10,0,0,0,0.17,4,24,0,4,1.15890411,1.016438356,Central L.A.,1801,0
101,38937451,183778674,100,98,1,2,1,34.09287,-118.60041,1,1,3,1,1125,1125,0,8,36,0,99,10,10,1,0,0,2.96,5,19,0,4,2.619178082,0.673972603,Santa Monica Mountains,152,0
35,38954279,298359643,83,83,0,6,1,34.03577,-118.28133,1,1,1,31,1125,1125,53,262,1,1,20,2,6,0,6,0,1,6,16,0,2,1.156164384,0.142465753,South L.A.,1108,0
120,38956988,297058491,0,100,0,1,1,34.1028,-118.33107,1,2,0,30,82,82,59,89,4,0,80,9,10,0,0,0,0.32,3,8,0,4,1.169863014,0.99726776,Central L.A.,2087,0
275,38958177,18616122,98,55,0,7,1,34.07436,-118.37175,2.5,2,3,30,1125,1125,60,365,6,0,90,9,10,0,0,0,0.54,6,29,0,4,6.339726027,0.252054795,Central L.A.,1695,0
109,38958215,132840248,0,50,0,1,1,34.09475,-118.30578,1,1,1,31,1125,1125,59,179,1,0,20,10,6,0,0,0,0.09,7,18,0,4,3.482191781,1.019178082,Central L.A.,1807,1
66,38959447,293485309,0,88,0,4,1,34.0904,-118.32502,1,1,2,90,120,120,60,365,8,0,100,10,10,0,4,0,0.66,4,12,1,2,1.205479452,1.005479452,Central L.A.,2199,1
399,38959660,25890737,0,0,0,3,1,34.1125,-118.37169,2,2,2,30,1125,1125,0,14,3,0,60,9,9,1,0,0,0.24,8,23,0,4,5.868852459,0.720547945,Central L.A.,1237,1
156,38962970,297062085,0,0,0,2,1,34.02979,-118.41426,1,1,1,30,31,31,60,365,1,0,20,8,10,1,1,0,0.11,5,20,1,2,1.169863014,0.879781421,Westside,685,0
250,38975468,273995956,100,44,1,1,1,33.94048,-118.31172,2,3,3,5,60,1125,30,60,1,0,100,10,10,0,0,0,0.09,6,34,0,4,1.383561644,0.980874317,South L.A.,167,0
170,38978743,57839204,100,100,0,0,0,33.98357,-118.45403,1,1,2,20,120,120,37,273,2,0,100,10,10,0,0,0,0.18,2,34,0,4,4.789617486,0.773224044,Westside,1778,0
98,38979338,298631533,0,100,0,0,0,34.10618,-118.34495,1.5,1,1,30,1125,1125,60,365,1,0,100,10,10,0,1,0,0.09,3,11,0,2,1.153424658,1.030136986,Central L.A.,2068,1
229,38980635,55469921,100,100,1,0,0,34.06366,-118.41083,1.5,2,2,2,1125,1125,27,57,37,3,99,10,10,0,0,0,3.1,2,20,0,4,4.841530055,0.090410959,Westside,830,0
275,38996639,9065322,100,79,0,3,1,33.99193,-118.43189,1.5,2,2,2,1125,1125,54,173,9,1,98,10,10,0,0,0,0.71,8,29,0,4,7.15890411,0.098630137,Westside,1139,1
165,39000365,3672482,100,55,1,3,1,34.07552,-118.27795,1,1,1,7,365,365,52,357,3,1,100,10,10,0,0,0,0.3,6,33,0,4,8.161643836,0.147945205,Central L.A.,1564,1
320,39003615,2893489,100,96,1,1,1,33.9943,-118.44333,1,2,3,1,1125,1125,47,167,70,6,99,10,10,1,0,0,5.66,8,42,0,4,8.37260274,0.123287671,Westside,1833,1
265,39007081,7059031,0,83,0,1,1,34.05223,-118.29818,2,2,3,30,30,30,0,0,5,0,100,10,10,0,0,0,0.43,7,19,0,4,7.419178082,1.024657534,Central L.A.,1001,1
64,39007759,34593209,100,98,0,43,1,33.99528,-118.46842,1,0,1,1,14,14,40,83,13,2,91,9,9,1,0,0,2.17,4,31,0,4,5.484931507,0.109589041,Westside,1892,0
176,39028280,22846573,100,97,1,0,1,34.1037,-118.27778,1,1,1,4,30,1125,11,100,53,5,100,10,10,0,0,0,4.54,5,29,0,4,6.087671233,0.093150685,Central L.A.,1124,1
480,39029995,298417951,70,94,0,14,1,34.00718,-118.49132,1,1,2,1,28,22.7,0,44,1,0,40,4,10,1,14,0,0.61,2,20,0,2,1.156164384,0.21369863,Westside,1394,0
73,39030016,112952162,100,87,1,50,1,34.10136,-118.34672,1,1,1,31,1125,1125,39,159,5,1,92,10,10,1,1,0,0.41,6,30,0,4,3.833333333,0.194520548,Central L.A.,2159,1
460,39030147,298417951,70,94,0,14,1,34.00913,-118.48923,1,1,1,1,28,21.3,0,44,1,0,20,2,4,1,14,0,0.86,2,19,1,2,1.156164384,0.210958904,Westside,1422,0
410,39030205,298417951,70,94,0,14,1,34.00774,-118.49139,1,1,1,1,28,23.8,0,74,2,0,100,10,10,1,14,0,0.24,2,21,1,2,1.156164384,0.701369863,Westside,1380,0
115,39030252,299070395,100,100,0,0,0,34.07407,-118.38978,1,1,1,30,1125,1125,10,170,1,1,100,10,10,0,0,0,1,2,12,0,4,1.147945205,0.145205479,Central L.A.,1118,0
283,39032107,200659000,0,0,0,11,1,34.03708,-118.18574,3.5,4,10,2,29,1125,39,64,44,3,97,10,9,0,0,0,3.55,6,34,0,4,2.380821918,0.156164384,Eastside,151,1
73,39032142,112952162,100,87,1,50,1,34.1017,-118.34771,1,0,1,31,1125,1125,37,157,5,1,100,10,10,1,1,0,0.42,6,30,0,4,3.833333333,0.145205479,Central L.A.,2146,1
125,39037859,292628024,91,100,0,0,1,34.04543,-118.25224,1,0,2,1,21,21,44,330,63,2,85,9,8,1,0,0,5.42,3,27,0,4,1.21369863,0.145205479,Central L.A.,1135,1
115,39054990,147398503,99,98,0,69,1,34.01431,-118.49219,1,1,1,31,365,1125,13,279,1,0,100,8,10,1,1,0,0.7,7,30,0,4,3.252054795,0.197260274,Westside,1206,0
179,39055815,147398503,99,98,0,69,1,34.02261,-118.49195,1,1,1,31,365,365,53,358,1,0,20,10,8,1,1,0,0.88,7,21,0,4,3.252054795,0.169863014,Westside,941,0
120,39058806,147398503,99,98,0,69,1,34.01511,-118.49106,1,1,1,31,365,365,0,251,4,0,100,10,10,1,1,0,0.37,7,19,0,4,3.252054795,0.315068493,Westside,1218,0
42,39062389,38990538,100,97,1,5,1,34.04765,-118.23406,1,1,1,60,600,600,58,363,15,0,100,10,10,0,5,0,1.18,7,17,0,2,5.345205479,0.893442623,Central L.A.,945,1
84,39062944,891818,100,99,1,94,1,34.04792,-118.46564,1,1,1,31,1125,1125,60,179,2,1,100,10,10,1,0,0,0.23,7,27,0,4,9.320547945,0.150684932,Westside,885,1
150,39063014,1135290,100,57,0,1,1,34.04662,-118.32455,1.5,1,1,30,60,60,51,81,1,1,100,10,10,0,1,0,1,4,20,0,2,9.205479452,0.183561644,Central L.A.,889,1
16,39064532,292365405,0,0,0,4,1,34.01757,-118.25769,1,1,6,30,1125,1125,0,0,1,0,60,10,8,0,0,4,0.08,5,18,0,1,1.216438356,1.117808219,South L.A.,453,0
121,39079842,299520297,96,100,0,0,0,34.04746,-118.25214,1,0,1,1,25,1125,50,344,61,4,85,9,9,1,1,0,5.4,2,30,0,2,1.142465753,0.164383562,Central L.A.,1157,1
354,39080264,6149634,90,94,1,1,0,34.11589,-118.58133,2.5,4,4,5,31,1125,10,129,8,0,100,10,10,1,0,0,0.67,8,39,0,4,7.569863014,0.232876712,Santa Monica Mountains,82,0
231,39080677,259441045,0,0,0,5,1,34.09628,-118.33406,3.5,3,6,1,25,1125,45,75,83,4,97,10,10,0,0,0,6.71,6,32,0,4,1.561643836,0.139726027,Central L.A.,2221,1
125,39084210,55469921,100,100,1,0,0,34.0643,-118.41021,1,0,1,2,1125,1125,29,58,39,0,98,10,10,0,0,0,3.2,2,18,0,4,4.841530055,0.219178082,Westside,821,0
495,39084295,47552267,71,62,0,0,1,34.10827,-118.3294,3,3,3,3,31,31,0,96,5,0,100,10,10,0,0,0,0.48,6,29,0,4,5.073972603,0.743169399,Central L.A.,1930,1
115,39085238,55469921,100,100,1,0,0,34.06484,-118.40938,1,0,1,2,1125,1125,51,81,27,3,100,10,10,0,0,0,2.28,2,18,0,4,4.841530055,0.131506849,Westside,815,0
98,39088085,16877858,100,87,1,0,1,34.04498,-118.18269,1,1,1,2,90,90,0,297,31,0,98,10,9,0,0,0,2.45,8,27,0,4,6.438356164,0.64109589,Eastside,154,0
342,39089196,280968592,96,94,0,8,1,34.04363,-118.25053,1,2,5,4,1125,1125,57,86,10,0,90,9,8,1,0,0,1,6,43,0,4,1.315068493,0.309589041,Central L.A.,1090,1
63,39089889,89613524,100,99,0,54,1,34.03073,-118.26422,1,0,2,31,730,730,52,172,1,0,100,10,10,1,9,0,0.09,6,26,0,4,4.279452055,1.010958904,South L.A.,910,1
98,39090679,251344122,0,81,0,0,0,34.0551,-118.26381,1,1,1,30,67,67,0,0,16,0,87,9,9,1,0,0,1.41,2,15,0,4,1.663013699,0.795081967,Central L.A.,1423,0
150,39090938,299617303,100,100,0,0,0,34.08155,-118.3069,1,2,3,2,27,1125,0,95,13,0,88,9,10,0,1,0,1.08,1,32,1,2,1.139726027,0.375342466,Central L.A.,1626,0
85,39091261,270181766,60,93,0,5,1,34.05057,-118.3101,1,1,2,30,365,365,60,364,5,0,100,10,10,1,3,0,0.4,4,31,1,2,1.424657534,0.825136612,Central L.A.,904,0
257,39104651,299317073,90,92,0,7,1,34.04028,-118.66513,1,1,1,1,1125,1125,0,157,1,0,80,10,10,1,6,0,0.12,6,23,1,2,1.145205479,0.781420765,Santa Monica Mountains,64,0
289,39104666,299317073,90,92,0,7,1,34.03909,-118.66541,1,1,1,1,1125,1125,59,364,2,0,100,8,10,1,6,0,0.8,6,23,1,2,1.145205479,0.254794521,Santa Monica Mountains,63,0
324,39104670,299317073,90,92,0,7,1,34.03948,-118.66582,1,1,1,1,1125,1125,60,365,2,0,100,9,10,1,6,0,0.16,6,22,1,2,1.145205479,0.210958904,Santa Monica Mountains,63,0
324,39104671,299317073,90,92,0,7,1,34.03932,-118.66682,1,1,1,1,1125,1125,0,157,2,0,100,8,10,1,6,0,0.19,6,23,0,2,1.145205479,0.893442623,Santa Monica Mountains,63,0
190,39109302,121954094,100,96,1,0,1,34.00492,-118.48085,1,0,2,5,1125,1125,39,234,14,0,100,10,10,1,1,0,1.4,5,35,1,2,3.673972603,0.21369863,Westside,1818,1
80,39109780,11458063,0,83,0,1,1,34.04284,-118.25298,1,0,2,30,1125,1125,0,0,2,0,100,10,10,0,0,0,0.16,9,15,0,4,6.844262295,0.698630137,Central L.A.,1101,1
179,39111961,259441045,0,0,0,5,1,34.0974,-118.3357,2.5,2,3,1,25,1125,46,76,81,2,98,10,10,0,0,0,6.55,6,33,0,4,1.561643836,0.145205479,Central L.A.,2222,1
171,39112612,259441045,0,0,0,5,1,34.09601,-118.33578,2.5,2,2,1,25,1125,38,68,67,7,98,10,10,0,0,0,5.46,6,32,0,4,1.561643836,0.134246575,Central L.A.,2234,1
150,39130239,297959513,0,0,0,1,1,34.05181,-118.44228,1,1,2,30,1125,1125,59,179,1,0,100,10,10,0,1,0,0.08,6,22,1,2,1.161643836,1.063013699,Westside,865,0
60,39131504,294444046,96,98,1,0,1,33.98665,-118.32303,1,0,2,1,28,28,6,20,45,8,99,10,10,0,0,0,8.82,5,26,0,4,1.194520548,0.098630137,South L.A.,266,1
65,39132761,234017229,94,97,0,11,1,34.0566,-118.38956,1,0,0,30,90,90,60,365,12,0,92,10,9,0,1,0,0.95,6,16,0,4,1.887978142,0.556164384,Westside,995,0
289,39133222,186335360,87,93,0,4,1,34.09775,-118.32818,2,2,5,30,62,1125,60,364,5,1,76,8,8,1,0,0,0.45,7,26,0,4,2.580821918,0.191780822,Central L.A.,2165,1
159,39133304,2503604,90,85,1,0,0,34.0149,-118.3318,1,1,2,30,30,30,60,89,17,0,99,10,10,0,0,0,1.37,4,26,0,4,8.484931507,0.2,South L.A.,360,1
87,39133650,1291452,100,99,1,0,1,34.04897,-118.44338,1,1,1,1,10,1125,49,165,89,5,100,10,10,0,1,0,7.32,7,29,1,2,9.109589041,0.131506849,Westside,895,1
119,39134818,71405910,100,95,0,5,1,33.99606,-118.478,1,2,2,31,62,1125,28,333,3,1,93,10,10,0,0,0,1.01,8,24,0,4,4.536986301,0.167123288,Westside,1849,1
689,39135865,190379223,100,78,1,2,1,34.05029,-118.51434,2.5,3,4,14,300,300,58,88,4,0,95,10,10,0,0,0,0.42,8,40,0,4,2.515068493,0.654794521,Westside,222,1
150,39136564,226114239,100,99,0,21,1,34.0393,-118.26499,1,1,1,1,1125,1125,55,104,32,1,83,8,9,1,3,0,2.62,8,38,0,4,2.019178082,0.17260274,Central L.A.,1114,1
150,39136796,226114239,100,99,0,21,1,34.03782,-118.26281,1,1,1,1,1125,1125,55,221,4,0,60,7,8,1,3,0,0.38,8,38,0,4,2.019178082,0.375342466,Central L.A.,1074,1
117,39157777,300385113,93,99,0,0,1,33.98041,-118.4627,1,0,1,2,1000,1125,28,325,22,0,94,10,10,1,0,0,1.89,6,23,0,4,1.134246575,0.265753425,Westside,1629,1
279,39173289,6643252,100,88,0,1,0,34.08833,-118.28188,2,4,4,2,1125,1125,0,145,19,0,89,10,10,0,0,0,1.51,3,23,0,4,7.487671233,0.328767123,Central L.A.,1510,1
80,39175465,300391383,0,100,0,0,0,34.08091,-118.36288,1,1,0,30,30,1125,58,88,2,0,100,10,10,1,1,0,0.17,2,15,0,2,1.131506849,1.063013699,Central L.A.,2056,0
70,39176845,300583768,50,100,1,1,0,34.01949,-118.2978,1,1,2,30,30,1125,0,0,13,0,98,10,9,1,0,0,1.03,2,21,0,4,1.131506849,0.701369863,South L.A.,309,1
25,39178037,42251940,100,100,1,8,1,34.04428,-118.44821,1,1,1,30,90,1125,42,72,1,0,100,10,10,1,0,3,0.57,9,27,0,1,5.252054795,0.260273973,Westside,930,0
145,39178296,300593805,100,100,1,1,1,34.01692,-118.39136,1,1,1,2,28,1125,45,350,42,1,95,10,10,1,0,0,3.33,6,37,0,4,1.131506849,0.120547945,Westside,544,0
238,39178682,10835909,100,93,1,1,1,34.08808,-118.38317,1,1,1,3,30,1125,2,2,23,1,98,10,10,0,0,0,1.85,7,49,0,4,6.909836066,0.136986301,Central L.A.,1246,0
130,39197637,187388465,0,0,0,3,0,34.08965,-118.3546,1,1,3,1,1125,1125,30,318,42,6,95,10,10,1,0,0,3.67,2,26,0,4,2.564383562,0.117808219,Central L.A.,2251,0
45,39200714,151572859,100,98,1,2,1,34.04622,-118.19574,1,1,1,30,1125,1125,0,0,15,0,99,10,10,1,2,0,1.23,6,27,1,2,3.17260274,0.983606557,Eastside,162,1
60,39202335,300819515,100,100,1,1,1,34.04323,-118.25027,1.5,1,1,30,180,1125,36,245,3,0,100,9,10,1,0,0,0.35,5,24,0,4,1.128767123,0.328767123,Central L.A.,1088,0
170,39202933,161370500,100,100,1,0,1,34.04908,-118.18108,1.5,1,1,1,1125,1125,19,129,80,7,99,10,9,1,0,0,6.9,5,38,0,4,2.967213115,0.128767123,Eastside,161,1
90,39204885,300843939,100,98,1,0,0,34.00575,-118.47057,1,1,2,3,28,1125,58,88,28,4,96,10,10,1,1,0,2.51,2,25,1,2,1.128767123,0.136986301,Westside,1975,0
127,39207530,8947305,90,100,0,0,1,34.1019,-118.34833,1,1,1,30,90,1125,29,158,2,0,100,10,10,1,0,0,0.22,7,24,0,4,7.175342466,0.715068493,Central L.A.,2125,1
498,39226900,2936635,96,54,1,0,1,34.08779,-118.38867,2.5,3,3,4,1125,1125,29,334,22,3,99,10,10,0,0,0,1.82,10,43,0,4,8.361643836,0.139726027,Central L.A.,1109,1
65,39228849,301093761,90,100,0,1,1,34.02437,-118.41863,1,0,1,30,365,1125,56,86,15,1,93,10,10,1,0,0,1.32,6,10,0,4,1.126027397,0.178082192,Westside,690,0
62,39229754,89613524,100,99,0,54,1,34.03271,-118.26515,1,0,2,31,365,365,40,345,1,0,20,6,2,1,9,0,0.11,6,23,0,4,4.279452055,0.838797814,Central L.A.,944,1
149,39248576,301288400,87,87,1,0,1,34.07641,-118.37737,1,1,1,2,1125,1125,49,67,12,1,100,10,10,1,4,0,1.02,1,21,1,2,1.123287671,0.131506849,Central L.A.,1558,0
22,39250165,38990538,100,97,1,5,1,34.04906,-118.23441,1,1,1,31,1125,1125,58,363,19,0,98,10,10,0,5,0,1.55,7,19,0,2,5.345205479,0.704109589,Central L.A.,958,1
182,39251646,50934602,100,99,1,3,1,34.02251,-118.48762,1,1,1,3,650,1125,0,282,28,0,100,10,10,1,0,0,2.28,5,37,0,4,4.956284153,0.232876712,Westside,1067,1
197,39251726,3564471,100,94,1,1,1,34.00018,-118.44348,1,1,2,4,100,1125,8,184,40,3,99,10,10,0,0,0,3.22,7,36,0,4,8.191780822,0.095890411,Westside,1777,1
239,39251906,106941010,100,99,0,28,1,34.06252,-118.44496,2,2,0,30,1125,1125,60,269,4,0,73,7,7,1,0,0,0.39,6,20,0,4,3.950819672,0.770491803,Westside,770,1
199,39255472,301348664,98,100,0,0,0,34.04575,-118.2509,1,3,3,1,21,21,32,309,63,2,90,10,9,1,0,0,5.66,1,32,0,4,1.123287671,0.17260274,Central L.A.,1122,0
88,39256074,70264119,100,99,0,5,1,34.0811,-118.38086,1,0,1,1,1125,1125,44,74,35,4,91,9,9,1,0,0,2.97,5,24,0,4,4.556164384,0.180821918,Central L.A.,1439,0
400,39258339,100764104,33,67,0,2,1,34.04053,-118.26658,2,2,2,30,1125,1125,60,365,3,0,100,10,10,1,0,0,0.24,6,16,0,4,4.087671233,1.043835616,Central L.A.,1163,1
85,39260312,322037,88,100,0,3,1,34.09519,-118.33808,1,1,1,30,1125,1125,53,173,60,0,91,10,10,1,0,0,4.93,5,33,0,4,9.931693989,0.38630137,Central L.A.,2255,1
370,39270052,179394932,100,61,0,5,1,34.10654,-118.41737,2,2,2,2,1125,1125,0,0,1,0,80,10,8,0,0,0,0.1,4,20,0,4,2.682191781,0.896174863,Westside,96,0
140,39271518,107434423,100,99,0,1174,1,34.02633,-118.40379,1,1,1,30,1125,1125,59,364,1,0,100,10,10,1,0,0,0.1,9,26,0,4,3.93715847,0.890710383,Westside,587,0
34,39272128,38990538,100,97,1,5,1,34.04705,-118.23393,1,1,1,240,1000,1000,54,359,17,0,98,10,10,0,5,0,1.38,7,29,0,2,5.345205479,0.701369863,Central L.A.,940,1
125,39273967,48433266,100,85,0,1,1,34.11475,-118.31597,1,0,1,30,1125,1125,53,82,8,0,100,10,10,1,1,0,0.95,5,24,0,2,5.043835616,0.347945205,Central L.A.,1510,1
96,39274869,48005494,100,82,0,1636,1,34.04986,-118.24904,1,1,1,30,1125,1125,5,5,1,0,100,10,10,1,0,0,0.15,6,29,0,4,5.057534247,0.676712329,Central L.A.,1132,0
96,39274935,48005494,100,82,0,1636,1,34.0519,-118.24739,1,1,1,30,1125,1125,0,0,1,0,100,10,10,1,0,0,0.77,6,30,0,4,5.057534247,0.22739726,Central L.A.,1129,0
150,39278058,48005494,100,82,0,1636,1,34.08897,-118.37413,2,2,2,30,1125,1125,0,233,1,0,100,10,10,1,0,0,0.7,6,29,0,4,5.057534247,0.235616438,Central L.A.,1695,0
139,39278184,48005494,100,82,0,1636,1,34.0947,-118.37327,2,2,2,31,1125,1125,38,272,1,0,100,10,10,1,0,0,0.12,6,29,0,4,5.057534247,0.808743169,Central L.A.,1646,0
110,39278606,66442331,100,100,1,1,1,33.93529,-118.28616,1,1,1,2,1125,1125,11,209,15,0,99,10,10,0,0,0,1.24,8,23,0,4,4.624657534,0.887978142,South L.A.,74,1
458,39281285,21817201,99,100,1,12,1,34.03862,-118.67125,1,1,2,1,29,1125,40,238,65,8,97,10,10,1,1,0,6.07,6,37,0,4,6.15890411,0.128767123,Santa Monica Mountains,58,0
50,39282181,301591430,0,25,0,1,1,34.05226,-118.35262,1,1,1,30,31,1125,0,94,1,0,100,10,10,1,1,0,0.08,6,17,0,2,1.117808219,1.082191781,Central L.A.,1086,1
94,39283149,26698095,100,100,1,1,1,34.07232,-118.2489,1,1,2,30,100,1125,29,58,3,0,100,10,10,1,0,0,0.39,9,35,0,4,5.827868852,0.279452055,Central L.A.,1254,1
164,39296381,301698011,100,85,0,0,1,34.00457,-118.45755,1,1,1,1,1125,1125,59,179,10,1,98,10,10,0,3,0,1.05,6,33,0,2,1.117808219,0.175342466,Westside,1921,1
35,39299055,81955386,0,100,0,1,1,34.0473,-118.33679,1,1,0,30,90,90,60,179,1,0,100,8,8,1,0,1,0.08,6,13,0,1,4.38630137,1.079452055,Central L.A.,953,0
99,39300035,301725621,100,100,1,0,0,34.03724,-118.34505,1,1,3,5,33,1125,44,163,31,3,99,10,10,0,0,0,2.5,2,36,0,4,1.117808219,0.106849315,Central L.A.,776,1
100,39300364,43638731,100,91,1,3,1,34.08082,-118.31464,1,1,2,30,1125,1125,0,237,1,1,100,10,10,1,0,0,1,7,34,0,4,5.210958904,0.164383562,Central L.A.,1677,1
79,39301021,33249323,99,76,0,33,0,34.08926,-118.32951,1,1,1,30,1125,1125,6,311,1,0,100,10,10,0,0,0,0.37,4,17,0,4,5.531506849,0.298630137,Central L.A.,2282,0
33,39301939,89613524,100,99,0,54,1,34.0502,-118.30174,2,1,1,31,730,730,54,359,2,0,90,8,8,1,9,0,0.18,6,27,0,2,4.279452055,0.594520548,Central L.A.,887,1
160,39302306,23809981,80,63,0,1,1,34.05756,-118.36441,1,0,1,30,60,1125,52,171,3,0,100,10,10,1,0,0,0.28,4,38,0,4,6.019178082,0.64109589,Central L.A.,1326,1
115,39305344,22689130,100,73,0,3,1,34.09344,-118.35543,1,1,2,2,20,20,42,162,22,5,92,10,10,0,1,0,1.85,7,22,0,4,6.098630137,0.147945205,Central L.A.,2151,1
226,39315837,301863723,90,85,0,0,0,34.04163,-118.25324,1,1,3,1,360,360,50,276,16,1,92,9,9,0,0,0,1.33,2,38,0,4,1.115068493,0.136986301,Central L.A.,1081,0
131,39316324,4337573,100,96,1,3,1,34.09099,-118.35195,1,1,2,30,1125,1125,32,335,10,0,100,10,10,0,0,0,0.88,8,39,0,4,7.964480874,0.216438356,Central L.A.,2242,0
99,39318962,14887965,17,75,0,0,0,34.06818,-118.31744,1,0,0,30,180,180,60,90,3,0,100,10,10,0,0,0,0.26,3,25,0,4,6.569863014,1.010958904,Central L.A.,1293,1
106,39319114,116756893,100,100,1,1,1,34.07272,-118.62106,1,2,3,2,13,13,58,178,12,2,100,10,10,0,0,0,1.27,5,37,0,4,3.767759563,0.126027397,Santa Monica Mountains,92,0
114,39319620,1722895,93,71,1,0,1,34.07482,-118.8801,1,1,1,2,30,30,46,349,25,3,100,10,10,0,0,0,2.06,6,13,0,4,8.789617486,0.120547945,Santa Monica Mountains,5,0
78,39320215,301872865,70,100,0,1,1,34.04152,-118.35662,1,0,1,30,1125,1125,29,326,27,0,95,10,10,1,0,0,2.16,4,22,0,4,1.115068493,0.17260274,Central L.A.,937,1
